property_type,state,region,lat,lon,area_m2,price_brl
apartment,Pernambuco,Northeast,-803.368,-34.906.895,198.0,1277603.42
apartment,Pernambuco,Northeast,-8.034.929,-34.892.761,102.0,738614.47
apartment,Pernambuco,Northeast,-8.040.233,-34.898.281,180.0,628820.41
apartment,Pernambuco,Northeast,-8.048.381,-34.908.379,111.0,718651.91
apartment,Pernambuco,Northeast,-8.040.233,-34.898.281,170.0,648782.97
apartment,Pernambuco,Northeast,-80.343.998,-349.212.091,,479101.27
apartment,Pernambuco,Northeast,-8.029.489,-349.040.282,75.0,289457.01
apartment,Pernambuco,Northeast,-8.117.513,-34.899.639,106.0,688708.09
apartment,Pernambuco,Northeast,-8.021.971,-34.931.366,204.0,1397378.74
apartment,Pernambuco,Northeast,-8.050.071,-3.489.138,208.0,1197753.22
apartment,Piauí,Northeast,-5.144.143,-42.770.873,108.0,607959.56
apartment,Piauí,Northeast,-5.084.227,-42.821.615,,831450.32
apartment,Piauí,Northeast,-5.086.528,-42.797.088,103.0,622432.39
apartment,Piauí,Northeast,-5.092.011,-4.280.376,100.0,486179.01
apartment,Piauí,Northeast,-5.064.457,-4.279.275,60.0,319400.84
apartment,Piauí,Northeast,-5.078.955,-42.807.716,76.0,249531.9
apartment,Piauí,Northeast,-5.078.955,-42.807.716,100.0,297830.6
apartment,Piauí,Northeast,-5.078.955,-42.807.716,,259513.19
apartment,Piauí,Northeast,-5.078.955,-42.807.716,72.0,329382.13
house,Piauí,Northeast,-5.051.253,-42.749.144,236.0,748595.73
apartment,Piauí,Northeast,-506.999,-42.749.367,70.0,242774.57
apartment,Piauí,Northeast,-5.078.903,-42.787.226,162.0,988146.4
house,Piauí,Northeast,-5.074.453,-42.736.429,115.0,534986.44
apartment,Piauí,Northeast,-5.086.306,-42.781.749,,606861.61
apartment,Piauí,Northeast,-5.070.009,-4.274.717,79.0,339353.41
apartment,Piauí,Northeast,-5.076.423,-4.276.101,74.0,308421.45
apartment,Piauí,Northeast,-5.095.419,-42.791.474,78.0,318392.73
house,Piauí,Northeast,-5.085.659,-42.729.751,115.0,398252.92
apartment,Piauí,Northeast,-5.061.773,-42.759.066,76.0,276629.09
apartment,Piauí,Northeast,-5.068.983,-42.786.101,130.0,616862.74
apartment,Piauí,Northeast,-5.075.868,-42.753.926,75.0,291268.25
apartment,Piauí,Northeast,-506.923,-42.785.126,108.0,625949.09
apartment,Piauí,Northeast,-5.089.212,-42.801.628,205.0,757196.48
apartment,Piauí,Northeast,-5.063.854,-42.762.544,180.0,449157.45
apartment,Piauí,Northeast,-5.063.854,-42.762.544,,568932.77
apartment,Piauí,Northeast,-5.073.011,-42.793.678,60.0,419213.6
apartment,Piauí,Northeast,-5.078.955,-42.807.716,,698689.35
apartment,Piauí,Northeast,-5.069.056,-42.783.318,141.0,1097940.43
apartment,Piauí,Northeast,-5.044.685,-42.766.233,77.0,479101.27
apartment,Rio Grande do Norte,Northeast,-5.852.388,-35.208.324,92.0,374297.86
apartment,Rio Grande do Norte,Northeast,-5.864.574,-35.212.097,64.0,259513.19
apartment,Rio Grande do Norte,Northeast,-5.864.574,-35.212.097,87.0,374297.86
apartment,Rio Grande do Norte,Northeast,-5.780.723,-35.198.303,214.0,998127.67
apartment,Rio Grande do Norte,Northeast,-5.780.723,-35.198.303,150.0,848408.53
apartment,Rio Grande do Norte,Northeast,-5.886.141,-35.180.965,56.0,364316.6
apartment,Rio Grande do Norte,Northeast,-5.816.717,-35.201.107,166.0,918277.46
apartment,Rio Grande do Norte,Northeast,-5.816.717,-35.201.107,142.0,848408.53
apartment,Rio Grande do Norte,Northeast,-5.864.764,-35.190.559,141.0,678726.79
apartment,Rio Grande do Norte,Northeast,-5.824.264,-35.210.854,81.0,387273.53
apartment,Rio Grande do Norte,Northeast,-5.824.264,-35.210.854,119.0,508046.97
apartment,Rio Grande do Norte,Northeast,-5.816.746,-35.216.221,86.0,451153.7
apartment,Rio Grande do Norte,Northeast,-5.816.746,-35.216.221,101.0,529007.65
apartment,Rio Grande do Norte,Northeast,-5.866.949,-3.523.719,89.0,299438.28
apartment,Rio Grande do Norte,Northeast,-5.824.444,-35.218.132,99.0,458862.23
apartment,Rio Grande do Norte,Northeast,-5.812.777,-35.221.756,91.0,558302.7
apartment,Rio Grande do Norte,Northeast,-5.818.406,-35.208.733,136.0,749593.89
apartment,Rio Grande do Norte,Northeast,-5.862.752,-35.199.493,67.0,319400.84
house,Rio Grande do Norte,Northeast,-5.126,-35.640.933,180.0,578914.03
apartment,Rio Grande do Norte,Northeast,-6.002.884,-35.110.754,,489082.54
apartment,Rio Grande do Norte,Northeast,-5.887.895,-35.203.171,83.0,309419.57
apartment,Rio Grande do Norte,Northeast,-5.887.895,-35.203.171,77.0,289457.01
apartment,Rio Grande do Norte,Northeast,-5.887.895,-35.203.171,77.0,259513.19
apartment,Rio Grande do Norte,Northeast,-5.887.895,-35.203.171,,259513.19
apartment,Rio Grande do Norte,Northeast,-5.887.895,-35.203.171,68.0,269494.46
apartment,Rio Grande do Norte,Northeast,-5.889.468,-35.173.622,98.0,319400.84
apartment,Rio Grande do Norte,Northeast,-5.889.468,-35.173.622,58.0,339363.39
apartment,Rio Grande do Norte,Northeast,-5.874.449,-35.179.714,53.0,259513.19
apartment,Rio Grande do Norte,Northeast,-5.856.121,-35.206.604,,299438.28
apartment,Rio Grande do Norte,Northeast,-58.232.464.451,-352.094.769.624,119.0,524888.59
house,Rio Grande do Norte,Northeast,-5.866.949,-3.523.719,195.0,668745.53
house,Rio Grande do Norte,Northeast,-5.892.727,-35.205.231,152.0,459138.71
house,Rio Grande do Norte,Northeast,-5.917.292,-35.217.594,154.0,449157.45
house,Rio Grande do Norte,Northeast,-5.899.978,-35.212.097,,548970.21
house,Rio Grande do Norte,Northeast,-5.866.949,-3.523.719,198.0,628820.41
house,Rio Grande do Norte,Northeast,-5.892.727,-35.205.231,146.0,369307.22
apartment,Rio Grande do Norte,Northeast,-5.975.667,-35.131.004,61.0,399251.07
apartment,Rio Grande do Norte,Northeast,-58.633.267,-352.151.659,117.0,362694.08
apartment,Rio Grande do Norte,Northeast,-58.863.451,-352.125.777,69.0,240982.33
apartment,Rio Grande do Norte,Northeast,-58.241.117,-352.109.014,81.0,406030.95
house,Rio Grande do Norte,Northeast,-59.222,-35.209.759,160.0,384279.13
apartment,Rio Grande do Norte,Northeast,-5.877.894,-35.176.693,55.0,249531.9
house,Rio Grande do Norte,Northeast,-5.832.404,-3.521.843,200.0,379288.51
house,Rio Grande do Norte,Northeast,-5.796.079,-3.519.823,205.0,353358.36
house,Rio Grande do Norte,Northeast,-5.881.728,-3.521.278,190.0,359325.95
apartment,Rio Grande do Norte,Northeast,-5.817.227,-35.206.802,166.0,449157.45
apartment,Rio Grande do Norte,Northeast,-5.803.752,-35.204.224,215.0,678726.79
apartment,Rio Grande do Norte,Northeast,-5.862.752,-35.199.493,67.0,314410.19
apartment,Rio Grande do Norte,Northeast,-5.799.428,-35.195.614,160.0,648782.97
apartment,Rio Grande do Norte,Northeast,-5.818.406,-35.208.733,,898314.91
apartment,Rio Grande do Norte,Northeast,-5.828.803,-35.217.594,97.0,499063.83
apartment,Rio Grande do Norte,Northeast,-5.777.443,-35.200.443,75.0,258515.04
apartment,Rio Grande do Norte,Northeast,-5.856.661,-3.520.356,78.0,399250.05
apartment,Rio Grande do Norte,Northeast,-5.814.371,-35.234.077,86.0,458140.59
apartment,Rio Grande do Norte,Northeast,-5.819.663,-35.209.014,,403838.12
apartment,Rio Grande do Norte,Northeast,-5.789.765,-35.194.874,91.0,379288.51
apartment,Rio Grande do Norte,Northeast,-5.803.891,-35.205.769,,686524.82
house,Rio Grande do Norte,Northeast,-5.825.949,-35.195.614,219.0,678726.79
apartment,Rio Grande do Norte,Northeast,-5.823.571,-35.220.051,125.0,548970.21
apartment,Rio Grande do Norte,Northeast,-5.792.213,-35.195.721,56.0,249531.9
apartment,Rio Grande do Norte,Northeast,-5.857.302,-35.190.117,,1060075.11
apartment,Rio Grande do Norte,Northeast,-5.825.949,-35.195.614,128.0,656236.96
apartment,Rio Grande do Norte,Northeast,-5.803.752,-35.204.224,53.0,272590.73
apartment,Rio Grande do Norte,Northeast,-5.857.302,-35.190.117,89.0,302878.6
apartment,Rio Grande do Norte,Northeast,-5.887.515,-35.171.822,55.0,242302.87
apartment,Rio Grande do Norte,Northeast,-5.783.394,-3.519.595,240.0,598876.59
house,Rio Grande do Norte,Northeast,-5.917.292,-35.217.594,118.0,548970.21
house,Rio Grande do Norte,Northeast,-5.889.468,-35.173.622,,282686.67
apartment,Rio Grande do Norte,Northeast,-5.783.839,-35.196.815,250.0,908635.8
apartment,Rio Grande do Norte,Northeast,-5.879.823,-3.518.462,79.0,437179.91
house,Rio Grande do Norte,Northeast,-5.906.662,-35.257.423,210.0,848408.53
house,Rio Grande do Norte,Northeast,-5.894.935,-35.434.361,250.0,605757.2
apartment,Rio Grande do Norte,Northeast,-5.821.894,-35.216.026,,479101.27
apartment,Rio Grande do Norte,Northeast,-5.975.667,-35.131.004,91.0,434125.98
apartment,Rio Grande do Norte,Northeast,-5.846.105,-35.212.563,206.0,1009595.32
house,Rio Grande do Norte,Northeast,-5.892.727,-35.205.231,152.0,449157.45
apartment,Rio Grande do Norte,Northeast,-5.803.891,-35.205.769,136.0,737004.58
apartment,Rio Grande do Norte,Northeast,-5.823.571,-35.220.051,123.0,656236.96
apartment,Rio Grande do Norte,Northeast,-5.792.213,-35.195.721,60.0,302878.6
house,Rio Grande do Norte,Northeast,-5.866.949,-3.523.719,200.0,748595.73
apartment,Rio Grande do Norte,Northeast,-5.798.142,-35.207.905,154.0,399251.07
house,Rio Grande do Norte,Northeast,-5.760.553,-35.258.881,250.0,249531.9
apartment,Rio Grande do Norte,Northeast,-5.816.746,-35.216.221,,798502.15
apartment,Rio Grande do Norte,Northeast,-5.827.611,-35.219.612,,239550.63
apartment,Rio Grande do Norte,Northeast,-5.862.752,-35.199.493,96.0,424030.02
apartment,Rio Grande do Norte,Northeast,-5.803.752,-35.204.224,98.0,590937.09
house,Rio Grande do Norte,Northeast,-588.108,-35.218.315,,314410.19
apartment,Rio Grande do Norte,Northeast,-5.886.699,-35.212.097,151.0,456884.82
apartment,Rio Grande do Norte,Northeast,-581.616,-35.224.464,152.0,529007.65
apartment,Rio Grande do Norte,Northeast,-5.786.181,-35.189.861,86.0,333166.46
apartment,Rio Grande do Norte,Northeast,-5.794.242,-352.043,237.0,1010360.71
apartment,Rio Grande do Norte,Northeast,-5.799.907,-35.207.222,75.0,272590.73
apartment,Rio Grande do Norte,Northeast,-5.816.746,-35.216.221,107.0,454317.88
apartment,Rio Grande do Norte,Northeast,-5.864.193,-35.191.391,191.0,748595.73
apartment,Rio Grande do Norte,Northeast,-5.792.213,-35.195.721,158.0,484605.74
apartment,Rio Grande do Norte,Northeast,-5.886.699,-35.212.097,74.0,277638.7
apartment,Rio Grande do Norte,Northeast,-5.818.786,-35.221.394,87.0,333166.46
apartment,Rio Grande do Norte,Northeast,-5.777.443,-35.200.443,75.0,284261.11
apartment,Rio Grande do Norte,Northeast,-5.777.443,-35.200.443,75.0,283242.26
apartment,Rio Grande do Norte,Northeast,-5.777.443,-35.200.443,75.0,282223.41
apartment,Rio Grande do Norte,Northeast,-5.777.443,-35.200.443,75.0,280185.68
apartment,Rio Grande do Norte,Northeast,-5.777.443,-35.200.443,75.0,272034.82
apartment,Rio Grande do Norte,Northeast,-5.777.443,-35.200.443,75.0,271015.97
apartment,Rio Grande do Norte,Northeast,-5.777.443,-35.200.443,75.0,269997.12
apartment,Rio Grande do Norte,Northeast,-5.777.443,-35.200.443,75.0,268978.27
apartment,Rio Grande do Norte,Northeast,-5.777.443,-35.200.443,75.0,267959.38
apartment,Rio Grande do Norte,Northeast,-5.777.443,-35.200.443,75.0,266940.53
apartment,Rio Grande do Norte,Northeast,-5.777.443,-35.200.443,75.0,265921.68
apartment,Rio Grande do Norte,Northeast,-5.777.443,-35.200.443,75.0,285279.96
apartment,Rio Grande do Norte,Northeast,-5.777.443,-35.200.443,,284261.11
apartment,Rio Grande do Norte,Northeast,-5.777.443,-35.200.443,75.0,283242.26
apartment,Rio Grande do Norte,Northeast,-5.777.443,-35.200.443,75.0,279166.83
apartment,Rio Grande do Norte,Northeast,-5.777.443,-35.200.443,75.0,280185.68
apartment,Rio Grande do Norte,Northeast,-5.777.443,-35.200.443,75.0,279166.83
apartment,Rio Grande do Norte,Northeast,-5.777.443,-35.200.443,75.0,271015.97
apartment,Rio Grande do Norte,Northeast,-5.777.443,-35.200.443,75.0,267959.38
apartment,Rio Grande do Norte,Northeast,-5.777.443,-35.200.443,75.0,266940.53
apartment,Rio Grande do Norte,Northeast,-5.777.443,-35.200.443,,265921.68
apartment,Rio Grande do Norte,Northeast,-5.777.443,-35.200.443,75.0,284261.11
apartment,Rio Grande do Norte,Northeast,-5.777.443,-35.200.443,75.0,283242.26
apartment,Rio Grande do Norte,Northeast,-5.777.443,-35.200.443,75.0,282223.41
apartment,Rio Grande do Norte,Northeast,-5.777.443,-35.200.443,75.0,271015.97
apartment,Rio Grande do Norte,Northeast,-5.777.443,-35.200.443,75.0,268978.27
apartment,Rio Grande do Norte,Northeast,-5.777.443,-35.200.443,75.0,267959.38
house,Rio Grande do Norte,Northeast,-5.887.895,-35.203.171,200.0,299438.28
apartment,Rio Grande do Norte,Northeast,-5.975.667,-35.131.004,98.0,598876.59
house,Rio Grande do Norte,Northeast,-5.864.021,-35.197.937,193.0,807676.27
apartment,Rio Grande do Norte,Northeast,-5.827.745,-35.222.172,142.0,706716.72
apartment,Rio Grande do Norte,Northeast,-5.803.752,-35.204.224,194.0,757196.48
apartment,Rio Grande do Norte,Northeast,-5.816.746,-35.216.221,250.0,555277.43
apartment,Rio Grande do Norte,Northeast,-5.828.803,-35.217.594,200.0,959115.56
apartment,Rio Grande do Norte,Northeast,-585.729,-35.200.165,201.0,761474.7
apartment,Rio Grande do Norte,Northeast,-5.782.565,-35.194.359,,1197753.22
apartment,Rio Grande do Norte,Northeast,-5.801.235,-35.210.121,75.0,282686.67
apartment,Rio Grande do Norte,Northeast,-5.803.891,-35.205.769,137.0,656236.96
apartment,Rio Grande do Norte,Northeast,-5.803.812,-3.520.274,123.0,737004.58
apartment,Rio Grande do Norte,Northeast,-5.827.611,-35.219.612,107.0,588873.77
apartment,Rio Grande do Norte,Northeast,-5.886.699,-35.212.097,,388593.24
apartment,Rio Grande do Norte,Northeast,-5.975.667,-35.131.004,104.0,449157.45
apartment,Rio Grande do Norte,Northeast,-5.808.438,-35.210.823,110.0,548970.21
house,Rio Grande do Norte,Northeast,-5.451.679,-35.357.597,139.0,252398.8
apartment,Rio Grande do Norte,Northeast,-5.791.988,-3.519.149,170.0,1297565.98
apartment,Rio Grande do Norte,Northeast,-5.785.535,-35.190.632,109.0,329382.13
apartment,Rio Grande do Norte,Northeast,-5.857.302,-35.190.117,196.0,1447285.12
apartment,Rio Grande do Norte,Northeast,-5.829.534,-35.220.299,105.0,363454.32
apartment,Rio Grande do Norte,Northeast,-5.975.667,-35.131.004,153.0,1597004.3
apartment,Rio Grande do Norte,Northeast,-5.816.717,-35.201.107,129.0,272590.73
apartment,Rio Grande do Norte,Northeast,-5.862.458,-35.196.671,136.0,323070.49
apartment,Rio Grande do Norte,Northeast,-5.818.786,-35.221.394,90.0,484605.74
house,Rio Grande do Norte,Northeast,-6.221.181,-3.510.487,193.0,898314.91
apartment,Rio Grande do Norte,Northeast,-5.799.428,-35.195.614,223.0,706716.72
apartment,Rio Grande do Norte,Northeast,-5.781.577,-35.199.627,122.0,474110.62
apartment,Rio Grande do Norte,Northeast,-5.887.895,-35.203.171,92.0,289457.01
apartment,Rio Grande do Norte,Northeast,-5.821.894,-35.216.026,,272590.73
apartment,Rio Grande do Norte,Northeast,-5.791.988,-3.519.149,97.0,469120.01
apartment,Rio Grande do Norte,Northeast,-5.814.371,-35.234.077,70.0,282686.67
apartment,Rio Grande do Norte,Northeast,-5.777.443,-35.200.443,75.0,268978.27
apartment,Rio Grande do Norte,Northeast,-5.777.443,-35.200.443,75.0,269997.12
apartment,Rio Grande do Norte,Northeast,-5.879.033,-35.195.614,84.0,304589.88
apartment,Rio Grande do Norte,Northeast,-5.839.291,-35.214.767,105.0,449157.45
apartment,Rio Grande do Norte,Northeast,-5.817.833,-35.216.408,92.0,454317.88
house,Rio Grande do Norte,Northeast,-5.917.292,-35.217.594,,548970.21
house,Rio Grande do Norte,Northeast,-5.917.292,-35.217.594,151.0,620901.13
apartment,Rio Grande do Norte,Northeast,-5.788.958,-35.200.184,242.0,706716.72
apartment,Rio Grande do Norte,Northeast,-587.902,-35.175.814,60.0,319400.84
apartment,Rio Grande do Norte,Northeast,-5.967.866,-35.133.655,139.0,988146.4
apartment,Rio Grande do Norte,Northeast,-5.879.823,-3.518.462,96.0,424030.02
apartment,Rio Grande do Norte,Northeast,-5.814.371,-35.234.077,70.0,287460.77
apartment,Rio Grande do Norte,Northeast,-5.801.865,-35.207.977,69.0,374297.86
apartment,Rio Grande do Norte,Northeast,-5.866.934,-35.191.135,74.0,249531.9
apartment,Rio Grande do Norte,Northeast,-5.783.839,-35.196.815,228.0,1097940.43
apartment,Rio Grande do Norte,Northeast,-5.879.823,-3.518.462,79.0,448159.33
house,Rio Grande do Norte,Northeast,-5.887.515,-35.171.822,,310417.7
apartment,Rio Grande do Norte,Northeast,-5.801.085,-35.218.967,160.0,748595.73
apartment,Rio Grande do Norte,Northeast,-5.887.895,-35.203.171,83.0,309419.57
apartment,Rio Grande do Norte,Northeast,-5.799.428,-35.195.614,98.0,547972.09
apartment,Rio Grande do Norte,Northeast,-5.801.865,-35.207.977,124.0,560947.75
apartment,Rio Grande do Norte,Northeast,-5.793.281,-35.200.413,187.0,1197753.22
apartment,Rio Grande do Norte,Northeast,-5.799.428,-35.195.614,208.0,1297565.98
apartment,Rio Grande do Norte,Northeast,-5.790.338,-35.199.387,215.0,1345476.12
house,Rio Grande do Norte,Northeast,-59.222,-35.209.759,150.0,405239.81
apartment,Rio Grande do Norte,Northeast,-5.796.154,-35.209.535,,414222.98
apartment,Rio Grande do Norte,Northeast,-5.858.083,-35.202.312,123.0,708670.65
apartment,Rio Grande do Norte,Northeast,-5.820.261,-35.215.515,117.0,618839.15
apartment,Rio Grande do Norte,Northeast,-5.816.746,-35.216.221,136.0,829444.09
apartment,Rio Grande do Norte,Northeast,-5.850.518,-35.223.087,,249531.9
apartment,Rio Grande do Norte,Northeast,-5.842.951,-35.210.602,56.0,239550.63
apartment,Rio Grande do Norte,Northeast,-5.823.571,-35.220.051,124.0,648782.97
apartment,Rio Grande do Norte,Northeast,-5.789.936,-35.200.417,85.0,438178.03
apartment,Rio Grande do Norte,Northeast,-579.978,-35.198.227,112.0,678726.79
house,Rio Grande do Norte,Northeast,-5.917.292,-35.217.594,245.0,726908.65
apartment,Rio Grande do Norte,Northeast,-5.892.727,-35.205.231,,254522.54
apartment,Rio Grande do Norte,Northeast,-5.828.803,-35.217.594,230.0,948221.29
apartment,Rio Grande do Norte,Northeast,-5.795.572,-35.207.481,95.0,353358.36
apartment,Rio Grande do Norte,Northeast,-5.789.936,-35.200.417,85.0,479101.27
apartment,Rio Grande do Norte,Northeast,-5.809.025,-35.201.096,186.0,1302377.99
house,Rio Grande do Norte,Northeast,-5.892.727,-35.205.231,200.0,353358.36
house,Rio Grande do Norte,Northeast,-567.654,-35.280.762,250.0,598876.59
house,Rio Grande do Norte,Northeast,-5.892.727,-35.205.231,64.0,284283.89
apartment,Rio Grande do Norte,Northeast,-5.799.428,-35.195.614,208.0,1397378.74
apartment,Rio Grande do Norte,Northeast,-5.799.428,-35.195.614,208.0,1397378.74
apartment,Rio Grande do Norte,Northeast,-5.799.428,-35.195.614,208.0,1397378.74
apartment,Rio Grande do Norte,Northeast,-5.799.428,-35.195.614,208.0,1414505.01
apartment,Rio Grande do Norte,Northeast,-5.887.895,-35.203.171,83.0,242302.87
house,Rio Grande do Norte,Northeast,-5.917.292,-35.217.594,160.0,359325.95
house,Rio Grande do Norte,Northeast,-5.917.292,-35.217.594,250.0,533998.3
apartment,Rio Grande do Norte,Northeast,-5.825.949,-35.195.614,111.0,364316.6
apartment,Rio Grande do Norte,Northeast,-5.889.468,-35.173.622,93.0,319400.84
apartment,Rio Grande do Norte,Northeast,-5.886.699,-35.212.097,83.0,353358.36
house,Rio Grande do Norte,Northeast,-5.868.313,-35.230.942,180.0,299438.28
apartment,Rio Grande do Norte,Northeast,-5.793.597,-35.204.637,,1087959.16
apartment,Rio Grande do Norte,Northeast,-5.789.681,-35.205.444,200.0,429194.89
apartment,Rio Grande do Norte,Northeast,-5.780.723,-35.198.303,,429194.89
house,Rio Grande do Norte,Northeast,-5.880.754,-35.214.054,186.0,449157.45
apartment,Rio Grande do Norte,Northeast,-5.865.048,-35.193.447,57.0,247350.84
apartment,Rio Grande do Norte,Northeast,-5.803.752,-35.204.224,148.0,454317.88
apartment,Rio Grande do Norte,Northeast,-5.790.338,-35.199.387,185.0,379288.51
